,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,hours-per-week,native-country,class,net_capital,per-hour-income
15877,4,79586,9,13,2,4,0,40,20,0,0,0
15878,4,166662,14,15,2,10,0,45,39,1,15024,6
15879,4,72896,11,9,2,14,0,40,39,0,0,0
15880,4,345730,9,13,2,10,0,45,39,1,0,0
15881,4,302473,11,9,4,1,3,40,39,0,0,0
15882,4,42346,11,9,6,4,1,35,39,0,0,0
15883,4,243921,11,9,4,8,3,40,39,0,0,0
15884,4,131620,11,9,3,7,3,40,6,0,0,0
15885,4,158924,11,9,2,13,5,40,39,0,0,0
15886,6,32921,15,10,4,5,3,20,39,0,0,0
15887,4,252897,7,12,4,1,1,40,39,1,14344,6
15888,4,155657,1,7,4,6,2,40,39,0,0,0
15889,1,155106,9,13,2,6,0,53,39,0,0,0
15890,4,82775,15,10,2,12,0,55,39,0,0,0
15891,4,26248,5,4,2,12,0,30,39,1,0,0
15892,4,88991,9,13,2,4,5,40,9,1,0,0
15893,1,125155,11,9,2,1,0,38,39,0,0,0
15894,4,218039,11,9,2,3,0,40,39,0,0,0
15895,4,53524,15,10,2,3,0,40,39,0,0,0
15896,4,259352,11,9,4,12,1,45,39,0,0,0
15897,4,296453,11,9,4,3,1,35,39,0,0,0
15898,4,278915,2,8,4,6,3,52,39,0,0,0
15899,4,565313,15,10,4,8,3,80,39,0,2202,0
15900,1,274103,9,13,4,10,3,10,39,0,0,0
15901,4,271118,11,9,4,1,3,28,39,0,0,0
15902,1,207107,7,12,0,1,4,40,30,0,-2080,-1
15903,2,138597,11,9,4,8,4,25,39,0,0,0
15904,2,180985,0,6,2,6,0,40,39,1,99999,48
15905,6,159939,11,9,2,5,0,35,39,0,0,0
15906,4,110920,0,6,2,12,0,40,39,0,0,0
15907,4,34862,9,13,0,12,1,60,39,1,-1564,0
15908,2,163205,11,9,4,8,3,53,39,0,0,0
15909,4,110003,12,14,2,10,0,40,39,1,0,0
15910,4,229051,15,10,2,10,0,40,39,0,0,0
15911,0,144898,15,10,4,0,4,40,39,0,0,0
15912,4,211596,11,9,0,3,1,40,39,0,0,0
15913,4,48458,11,9,4,12,3,45,39,0,-1669,0
15914,4,201393,7,12,0,1,1,40,39,0,-1876,0
15915,6,136450,7,12,2,1,5,35,39,1,0,0
15916,4,193586,15,10,4,1,3,25,39,0,0,0
15917,4,91189,15,10,2,13,0,40,39,0,0,0
15918,4,227832,15,10,2,1,0,40,39,0,0,0
15919,4,271936,15,10,4,4,1,35,39,0,0,0
15920,4,61343,9,13,2,12,0,40,39,1,0,0
15921,4,157778,15,10,2,10,0,25,39,1,0,0
15922,4,201680,2,8,2,3,0,40,39,0,0,0
15923,4,228320,15,10,2,13,0,50,39,1,0,0
15924,4,33404,0,6,6,1,1,20,39,0,0,0
15925,4,103205,11,9,2,7,0,40,39,0,0,0
15926,4,279029,9,13,4,3,1,40,39,0,0,0
15927,4,213092,11,9,0,8,1,40,39,0,0,0
15928,4,126104,12,14,0,1,1,45,39,0,-1980,0
15929,4,119124,9,13,4,10,3,40,39,0,0,0
15930,4,31924,15,10,6,1,1,15,39,0,0,0
15931,4,253799,9,13,2,7,0,45,0,0,0,0
15932,4,266138,9,13,2,4,0,40,0,1,0,0
15933,4,185001,0,6,6,12,1,20,39,0,0,0
15934,6,34102,11,9,4,8,1,35,39,0,0,0
15935,4,115214,11,9,4,7,4,65,39,0,6497,1
15936,4,289484,15,10,4,1,3,40,39,0,0,0
15937,7,287908,11,9,4,8,3,42,39,0,0,0
15938,6,158284,11,9,2,12,0,70,39,0,0,0
15939,4,60668,0,6,2,3,0,40,32,0,0,0
15940,7,222978,10,16,5,10,4,40,39,1,0,0
15941,4,244605,8,11,2,4,0,40,39,0,3908,1
15942,4,150601,0,6,5,1,4,40,39,0,-3770,-1
15943,4,199143,11,9,2,6,0,50,39,0,0,0
15944,4,131681,9,13,2,4,0,50,39,1,0,0
15945,4,346406,11,9,2,7,0,50,39,0,-1672,0
15946,1,391122,11,9,4,1,3,30,39,0,0,0
15947,2,280344,15,10,2,14,0,40,39,0,0,0
15948,7,188809,10,16,4,4,1,50,39,1,0,0
15949,4,277488,5,4,2,5,0,36,39,0,0,0
15950,6,181561,15,10,0,4,1,50,39,0,0,0
15951,4,158545,11,9,2,1,5,27,39,0,0,0
15952,4,313573,9,13,4,12,3,25,39,0,0,0
15953,4,591711,15,10,3,14,1,40,0,0,0,0
15954,4,268183,14,15,2,10,0,45,39,1,0,0
15955,4,392286,11,9,2,14,0,40,39,1,0,0
15956,4,233312,15,10,2,3,0,40,39,1,0,0
15957,4,520231,15,10,4,10,1,45,39,0,0,0
15958,6,186831,15,10,4,4,1,45,39,0,0,0
15959,6,141085,11,9,0,10,1,20,39,0,0,0
15960,0,198019,11,9,6,0,1,35,39,0,0,0
15961,2,198660,9,13,2,10,0,40,39,1,0,0
15962,4,409230,11,9,4,3,1,40,13,0,0,0
15963,4,376025,5,4,2,5,0,40,39,0,0,0
15964,4,80167,9,13,0,10,4,40,39,0,0,0
15965,4,99357,12,14,0,10,3,40,39,0,1506,0
15966,4,82847,11,9,5,8,4,50,32,1,0,0
15967,4,22201,11,9,2,11,0,40,37,0,0,0
15968,4,275223,15,10,2,12,0,40,39,1,7298,3
15969,4,117595,11,9,4,8,3,24,39,0,0,0
15970,4,207668,11,9,2,3,0,50,39,0,0,0
15971,6,179981,15,10,2,4,0,60,39,1,0,0
15972,4,192583,15,10,4,12,1,30,39,0,0,0
15973,4,66304,15,10,2,14,0,45,39,0,0,0
15974,4,200671,9,13,0,14,3,40,39,0,6497,3
15975,4,32365,15,10,4,11,1,40,39,0,0,0
15976,4,28497,11,9,2,3,0,40,39,0,0,0
15977,4,222978,11,9,0,12,1,40,39,0,-1504,0
15978,4,160261,15,10,4,4,3,40,3,0,0,0
15979,4,120724,2,8,2,4,0,50,39,0,0,0
15980,4,91733,15,10,4,12,3,8,39,0,0,0
15981,6,146929,11,9,2,12,0,55,39,0,0,0
15982,4,205706,11,9,4,4,1,40,39,0,0,0
15983,4,181666,15,10,2,7,5,40,39,0,0,0
15984,2,279452,11,9,2,5,0,40,39,0,0,0
15985,4,207568,11,9,2,6,0,48,39,1,0,0
15986,4,22494,15,10,0,1,1,40,39,0,7443,3
15987,4,210026,0,6,4,8,2,40,39,0,0,0
15988,2,190889,12,14,4,10,1,40,0,0,0,0
15989,4,109869,15,10,4,8,3,40,39,0,0,0
15990,6,285263,6,5,4,10,1,35,26,0,0,0
15991,4,192588,11,9,2,7,0,40,39,0,0,0
15992,4,232945,11,9,5,6,1,30,39,0,0,0
15993,2,31339,11,9,2,3,0,40,39,0,0,0
15994,4,305147,9,13,2,3,0,40,39,0,0,0
15995,4,188914,11,9,6,7,2,40,14,0,0,0
15996,6,141165,11,9,2,5,0,50,39,0,0,0
15997,5,136218,11,9,6,8,4,15,39,0,0,0
15998,1,371382,15,10,2,4,0,40,39,1,0,0
15999,0,199177,11,9,4,0,1,40,39,0,0,0
16000,4,221366,15,10,2,10,0,50,39,1,3103,1
16001,4,403671,9,13,4,10,1,40,39,0,0,0
16002,4,193871,9,13,0,4,4,40,39,0,0,0
16003,4,306183,15,10,0,8,3,44,39,0,0,0
16004,0,159938,11,9,0,0,1,40,39,1,8614,4
16005,4,124194,11,9,6,8,4,40,39,0,0,0
16006,4,69847,9,13,4,1,3,30,39,0,0,0
16007,7,169323,12,14,4,10,1,40,39,0,0,0
16008,7,172327,9,13,5,4,1,42,39,0,0,0
16009,4,118889,11,9,2,12,0,15,39,0,2885,3
16010,4,166220,7,12,2,12,5,40,39,0,3942,1
16011,4,186420,11,9,0,1,1,40,39,0,0,0
16012,4,192779,9,13,4,12,1,45,39,1,0,0
16013,4,105616,15,10,6,1,4,48,39,0,0,0
16014,4,141113,5,4,2,12,0,40,39,0,2580,1
16015,4,160275,11,9,0,3,1,40,39,0,0,0
16016,4,164507,11,9,4,6,1,40,4,0,0,0
16017,4,207578,7,12,2,4,0,50,19,1,0,0
16018,4,314592,11,9,2,3,0,40,39,1,0,0
16019,0,254630,8,11,0,0,1,80,39,0,0,0
16020,4,159522,5,4,0,7,4,40,39,0,2964,1
16021,4,112130,11,9,4,8,1,40,39,0,0,0
16022,4,192835,11,9,2,8,0,40,39,0,3942,1
16023,4,206280,11,9,4,1,1,40,39,0,0,0
16024,4,308861,15,10,5,12,1,40,39,0,0,0
16025,6,93206,9,13,2,4,0,65,39,1,-1902,0
16026,4,206066,11,9,2,3,0,50,39,0,0,0
16027,6,309895,15,10,0,6,3,40,39,0,0,0
16028,2,216129,15,10,3,4,4,35,39,0,0,0
16029,7,287420,9,13,4,10,1,60,39,0,0,0
16030,4,163595,11,9,4,7,3,40,39,0,0,0
16031,4,170092,11,9,3,8,4,20,39,0,0,0
16032,4,287031,15,10,2,3,0,75,39,1,5178,1
16033,4,59474,11,9,0,7,1,40,39,0,0,0
16034,4,99151,11,9,2,1,5,40,39,1,0,0
16035,4,206888,11,9,4,4,1,50,39,0,0,0
16036,4,177119,12,14,4,4,1,80,0,0,0,0
16037,4,173736,11,9,2,3,0,40,39,0,0,0
16038,4,182163,1,7,4,1,1,40,11,0,0,0
16039,2,311080,15,10,2,1,0,40,39,1,0,0
16040,6,389857,11,9,4,3,1,50,39,1,0,0
16041,4,297152,15,10,4,1,3,25,39,0,0,0
16042,1,130534,9,13,4,4,1,40,39,0,0,0
16043,4,137301,7,12,4,10,3,40,39,0,0,0
16044,4,316235,11,9,0,12,2,32,39,0,0,0
16045,5,32922,8,11,4,12,1,60,39,0,0,0
16046,4,118303,11,9,6,12,1,35,39,1,0,0
16047,4,188241,1,7,4,8,3,16,39,0,0,0
16048,4,236731,5,4,2,11,0,40,33,0,0,0
16049,4,209397,11,9,0,1,4,40,39,0,0,0
16050,5,290640,15,10,2,12,0,50,39,1,0,0
16051,4,221915,14,15,4,10,2,65,39,0,0,0
16052,4,175246,11,9,2,14,0,50,39,1,0,0
16053,4,159724,12,14,2,12,0,55,39,1,7298,2
16054,7,160369,11,9,4,11,1,40,39,1,0,0
16055,4,461337,15,10,2,1,5,40,39,0,0,0
16056,4,187311,15,10,4,1,1,60,39,0,0,0
16057,4,29312,15,10,4,6,3,40,39,0,0,0
16058,6,197365,11,9,2,13,0,50,39,0,0,0
16059,4,301747,11,9,5,1,3,30,39,0,0,0
16060,2,135439,9,13,6,10,1,48,39,0,0,0
16061,4,340917,11,9,4,3,1,40,39,0,0,0
16062,4,155057,15,10,2,10,0,50,39,1,0,0
16063,0,200749,11,9,2,0,0,25,39,0,0,0
16064,4,323627,9,13,4,4,1,5,39,0,0,0
16065,0,154921,4,3,4,0,1,50,39,0,0,0
16066,4,131425,9,13,2,7,0,50,39,0,0,0
16067,4,184242,11,9,3,8,4,20,39,0,0,0
16068,4,149769,11,9,4,7,1,40,1,0,0,0
16069,4,124924,11,9,2,4,0,40,26,0,0,0
16070,4,253003,11,9,4,6,1,16,39,0,0,0
16071,7,250976,11,9,2,3,0,40,39,0,0,0
16072,4,104196,15,10,0,14,1,60,39,0,0,0
16073,6,250182,1,7,2,14,0,60,39,0,0,0
16074,4,188331,15,10,0,4,4,42,39,0,0,0
16075,4,187322,9,13,0,14,1,40,39,0,0,0
16076,4,130714,3,2,2,6,0,22,39,0,0,0
16077,4,40955,9,13,4,10,1,30,39,0,0,0
16078,4,107125,9,13,2,10,0,16,39,1,0,0
16079,4,145714,12,14,2,4,0,50,0,1,99999,38
16080,4,133937,15,10,4,4,1,45,39,0,0,0
16081,7,293485,15,10,2,1,5,40,39,1,3103,1
16082,0,203260,9,13,4,0,1,8,39,0,0,0
16083,6,143368,10,16,2,10,0,60,39,0,0,0
16084,4,51789,15,10,4,8,3,8,39,0,0,0
16085,7,211049,5,4,4,13,4,20,39,0,0,0
16086,4,81794,2,8,2,1,5,40,39,0,0,0
16087,4,139193,11,9,0,7,1,48,39,0,-1980,0
16088,4,150999,15,10,0,7,1,60,39,0,0,0
16089,4,332657,15,10,4,10,1,40,39,0,0,0
16090,4,240043,0,6,3,1,4,30,39,0,0,0
16091,4,186188,15,10,0,4,4,45,20,0,0,0
16092,7,223400,9,13,2,10,5,20,39,1,0,0
16093,2,102442,9,13,2,10,5,45,39,1,0,0
16094,4,236599,9,13,2,4,0,45,39,1,0,0
16095,4,283237,11,9,4,7,3,40,39,0,0,0
16096,4,150106,0,6,4,12,3,20,39,0,0,0
16097,4,102076,15,10,0,10,4,32,39,0,0,0
16098,4,374764,15,10,0,6,1,40,39,0,0,0
16099,4,32528,11,9,2,6,0,45,39,0,0,0
16100,1,50053,9,13,4,13,1,45,39,0,0,0
16101,4,212864,11,9,0,6,1,40,39,0,0,0
16102,4,30673,15,10,0,6,1,50,39,1,0,0
16103,0,248248,3,2,2,0,0,34,30,0,0,0
16104,4,419554,11,9,2,4,0,54,39,0,0,0
16105,7,177216,9,13,4,10,1,40,39,0,0,0
16106,4,118158,7,12,2,14,0,44,39,0,0,0
16107,4,116391,9,13,2,6,0,40,11,0,0,0
16108,4,194312,6,5,6,3,1,10,0,0,0,0
16109,4,111895,9,13,2,10,0,50,39,1,0,0
16110,4,193290,15,10,4,8,3,20,39,0,-1721,-1
16111,1,287988,9,13,4,2,1,40,39,0,0,0
16112,4,147653,15,10,2,1,5,32,39,0,0,0
16113,4,117674,12,14,2,10,0,40,39,1,0,0
16114,4,187458,5,4,2,3,0,40,39,0,0,0
16115,4,410351,15,10,2,5,0,40,39,0,0,0
16116,4,207578,11,9,2,14,0,40,39,1,0,0
16117,0,55621,15,10,2,0,0,35,39,1,0,0
16118,7,271243,15,10,0,1,4,40,23,0,0,0
16119,4,188798,15,10,0,8,3,20,39,0,0,0
16120,2,168656,9,13,0,3,1,35,28,0,0,0
16121,4,460408,11,9,4,12,1,50,39,0,3325,1
16122,4,241885,11,9,2,14,0,45,39,0,0,0
16123,0,133061,6,5,4,0,3,40,39,0,0,0
16124,4,194097,11,9,2,11,0,40,39,0,0,0
16125,4,219137,0,6,4,8,3,25,39,0,0,0
16126,4,31621,11,9,2,3,0,40,39,1,0,0
16127,4,207685,11,9,2,7,0,40,39,0,0,0
16128,4,57052,11,9,2,3,0,40,39,0,2885,1
16129,4,109854,11,9,4,1,3,40,39,0,0,0
16130,0,369678,11,9,4,0,1,43,39,0,0,0
16131,4,53611,2,8,4,8,3,6,39,0,0,0
16132,4,344916,7,12,0,14,1,40,39,0,0,0
16133,2,198813,9,13,4,1,2,40,39,0,0,0
16134,4,180733,12,14,4,8,1,20,39,0,0,0
16135,4,188073,11,9,4,7,3,40,39,0,0,0
16136,0,159077,1,7,2,0,0,48,39,0,0,0
16137,4,174829,7,12,2,7,0,40,39,0,0,0
16138,4,142791,5,4,6,12,2,3,39,0,-1602,-10
16139,6,43221,15,10,2,5,0,40,39,1,-2415,-1
16140,4,188736,11,9,2,7,2,20,4,0,0,0
16141,2,222654,15,10,2,6,0,66,0,0,0,0
16142,4,251836,4,3,2,8,0,40,0,0,0,0
16143,1,112388,12,14,4,10,1,40,39,0,0,0
16144,4,209641,11,9,4,8,1,32,39,0,0,0
16145,4,313945,12,14,2,12,0,40,7,0,0,0
16146,0,134974,15,10,4,0,3,20,39,0,0,0
16147,4,152742,8,11,0,13,1,40,39,0,3325,1
16148,5,153291,11,9,4,1,3,35,39,0,0,0
16149,4,353432,0,6,0,7,1,35,39,0,0,0
16150,4,96635,15,10,4,7,3,30,39,0,0,0
16151,0,202560,11,9,2,0,5,40,39,1,0,0
16152,4,150057,12,14,4,12,1,50,39,1,0,0
16153,4,114844,9,13,4,12,1,50,39,0,-1876,0
16154,4,132847,11,9,4,6,1,40,39,0,0,0
16155,0,41356,15,10,4,0,3,35,39,0,0,0
16156,6,93705,15,10,0,12,1,40,39,0,0,0
16157,4,309350,11,9,2,1,0,40,39,0,0,0
16158,4,123084,1,7,2,7,3,40,39,0,0,0
16159,4,174662,11,9,2,14,0,32,39,0,0,0
16160,1,177295,11,9,6,1,4,40,39,0,0,0
16161,4,211880,9,13,2,12,0,40,39,0,0,0
16162,6,454915,6,5,2,3,0,40,39,0,0,0
16163,4,232475,11,9,5,3,1,40,39,0,0,0
16164,5,244605,15,10,2,12,0,50,39,1,0,0
16165,4,150876,11,9,2,4,0,55,39,1,-1887,0
16166,4,257337,11,9,2,14,0,50,39,0,0,0
16167,4,329144,11,9,2,12,0,45,39,1,4386,1
16168,4,116960,9,13,4,10,1,45,39,1,0,0
16169,4,267663,5,4,2,14,0,40,26,0,0,0
16170,4,47871,9,13,0,4,4,50,39,1,0,0
16171,4,295922,15,10,4,7,1,40,9,1,0,0
16172,4,175625,11,9,5,1,4,38,39,0,0,0
16173,0,129586,15,10,4,0,3,40,39,0,0,0
16174,4,190179,9,13,2,10,0,40,39,1,99999,48
16175,4,168071,8,11,0,13,1,40,39,0,3325,1
16176,6,202027,14,15,2,10,0,50,39,1,-1977,0
16177,4,202662,12,14,2,10,0,40,39,1,0,0
16178,4,101436,11,9,0,1,2,35,39,0,0,0
16179,0,119234,15,10,4,0,2,15,39,0,0,0
16180,4,360743,15,10,2,6,0,40,39,1,0,0
16181,2,93272,11,9,2,8,0,40,39,0,0,0
16182,4,145574,11,9,2,3,0,40,39,1,0,0
16183,4,101722,5,4,2,4,0,47,39,0,3908,1
16184,4,135785,9,13,4,10,1,36,39,0,0,0
16185,0,218415,15,10,4,0,3,10,39,0,0,0
16186,4,127709,11,9,4,5,3,30,39,0,0,0
16187,1,448337,11,9,4,4,4,40,39,0,0,0
16188,4,310320,9,13,2,4,0,40,39,1,0,0
16189,4,251521,1,7,4,1,1,35,39,0,0,0
16190,4,255503,9,13,4,4,1,40,39,1,0,0
16191,4,116608,11,9,4,1,1,40,39,0,4865,2
16192,4,71009,9,13,4,10,1,40,30,0,0,0
16193,4,174975,8,11,4,13,3,36,39,0,0,0
16194,4,108023,12,14,4,1,1,40,39,0,0,0
16195,4,204018,1,7,4,12,4,15,39,0,0,0
16196,0,366563,15,10,0,0,1,40,39,0,0,0
16197,4,121846,5,4,6,8,4,20,39,0,0,0
16198,4,278139,11,9,2,12,0,40,39,0,3432,1
16199,4,114691,11,9,4,5,3,40,39,0,0,0
16200,7,536725,15,10,4,1,2,15,24,0,0,0
16201,4,94432,11,9,2,10,0,40,39,0,0,0
16202,4,286002,15,10,4,1,2,30,27,0,0,0
16203,4,101684,11,9,2,3,0,40,39,0,0,0
16204,4,352834,9,13,2,10,0,55,39,1,7688,2
16205,4,99146,15,10,2,7,0,40,39,1,-1887,0
16206,4,231413,15,10,2,3,0,40,39,1,0,0
16207,4,158846,11,9,2,7,0,45,39,0,0,0
16208,2,190786,9,13,0,10,1,20,39,0,0,0
16209,4,306513,15,10,2,1,0,45,39,0,0,0
16210,4,152148,6,5,2,8,0,40,39,0,0,0
16211,4,309580,12,14,4,10,1,40,39,0,0,0
16212,0,130832,9,13,4,0,4,10,39,0,0,0
16213,4,194897,11,9,4,12,3,40,39,0,6849,3
16214,4,130078,9,13,4,12,1,45,39,0,0,0
16215,4,39986,11,9,4,6,1,40,39,0,0,0
16216,4,379198,11,9,4,8,2,40,26,0,0,0
16217,4,189762,15,10,2,4,5,15,39,1,0,0
16218,4,178147,15,10,4,6,3,10,39,0,0,0
16219,4,332379,11,9,4,7,1,40,39,0,0,0
16220,4,175759,9,13,2,4,0,50,39,1,7298,2
16221,0,262062,15,10,4,0,3,40,39,0,0,0
16222,4,275446,11,9,4,12,3,40,39,0,0,0
16223,6,278522,1,7,4,5,3,40,39,0,0,0
16224,6,54683,15,10,4,3,1,40,39,0,-1590,0
16225,4,136107,6,5,2,3,0,40,39,1,0,0
16226,4,205894,1,7,4,12,3,15,39,0,0,0
16227,4,210736,11,9,2,3,0,40,39,1,0,0
16228,4,166634,11,9,2,7,0,40,39,0,0,0
16229,4,185283,12,14,4,10,1,40,39,0,0,0
16230,4,180553,11,9,5,7,4,40,39,0,0,0
16231,4,199058,9,13,2,4,0,48,0,0,0,0
16232,4,145005,15,10,4,8,3,20,39,0,0,0
16233,6,184655,11,9,4,3,1,35,39,0,0,0
16234,4,358554,11,9,2,7,0,40,39,1,0,0
16235,4,307423,6,5,4,8,1,50,39,0,0,0
16236,4,472070,8,11,4,7,1,40,39,0,0,0
16237,1,115562,11,9,2,7,0,40,39,0,0,0
16238,4,32446,15,10,2,3,0,40,39,1,0,0
16239,6,33121,15,10,2,5,0,72,39,0,0,0
16240,4,183345,8,11,4,3,1,45,39,0,0,0
16241,4,119793,8,11,0,4,1,50,39,1,10520,4
16242,6,97883,11,9,5,8,2,25,39,0,0,0
16243,6,31732,9,13,2,4,0,50,39,0,0,0
16244,4,206250,11,9,2,3,0,45,39,0,0,0
16245,4,103323,7,12,2,12,0,40,39,0,0,0
16246,5,135436,14,15,2,10,0,50,39,1,0,0
16247,4,376455,8,11,0,3,1,38,39,0,0,0
16248,4,160703,11,9,2,1,0,48,39,0,0,0
16249,4,131699,11,9,0,14,1,40,39,0,0,0
16250,4,243842,6,5,4,3,3,40,39,0,0,0
16251,6,349910,7,12,2,12,0,60,39,0,0,0
16252,4,170262,11,9,2,4,5,38,39,1,15024,7
16253,4,184306,11,9,0,6,4,30,39,0,0,0
16254,4,224202,15,10,2,12,0,50,39,0,0,0
16255,4,151540,1,7,6,13,4,16,39,0,0,0
16256,4,231197,0,6,3,3,4,40,26,0,0,0
16257,4,279968,11,9,4,1,1,42,39,0,0,0
16258,4,162651,11,9,5,1,1,40,4,0,0,0
16259,6,130126,9,13,2,3,0,40,39,1,0,0
16260,6,160120,10,16,0,1,2,40,0,0,0,0
16261,4,161662,9,13,2,4,0,42,39,1,0,0
16262,2,201664,15,10,4,11,3,40,39,0,0,0
16263,4,137142,11,9,2,12,0,60,39,0,0,0
16264,5,122206,7,12,2,4,0,50,39,1,0,0
16265,2,183169,12,14,6,10,1,40,39,0,0,0
16266,4,126513,11,9,5,3,4,40,0,0,0,0
16267,1,185053,9,13,4,10,3,40,39,0,0,0
16268,6,408427,14,15,2,10,0,60,39,1,0,0
16269,6,198581,14,15,2,10,0,50,39,1,0,0
16270,4,199198,5,4,6,8,1,21,39,0,0,0
16271,4,184306,8,11,4,14,3,60,39,0,-1980,0
16272,4,172740,15,10,2,10,0,40,39,0,0,0
16273,4,205153,8,11,2,4,0,40,39,0,0,0
16274,4,164964,11,9,2,7,0,40,39,0,0,0
16275,4,162606,11,9,0,12,1,35,39,0,0,0
16276,4,179627,11,9,2,7,0,40,39,0,0,0
16277,4,103408,15,10,0,10,1,40,11,1,0,0
16278,4,36440,9,13,4,12,1,40,39,0,0,0
16279,4,57512,8,11,4,3,3,48,39,0,0,0
16280,4,187981,11,9,4,6,3,40,39,0,0,0
16281,4,393768,8,11,2,4,0,40,39,0,0,0
16282,4,108726,11,9,2,4,0,40,39,1,0,0
16283,4,180551,11,9,2,1,5,40,39,1,0,0
16284,6,176240,7,12,2,12,0,40,39,1,0,0
16285,4,70720,2,8,2,10,0,40,39,1,0,0
16286,4,35890,7,12,2,7,0,40,39,0,0,0
16287,4,283676,15,10,2,3,0,40,39,1,0,0
16288,2,105540,9,13,2,10,0,40,39,0,-2051,0
16289,4,408717,11,9,0,12,1,50,39,0,3674,1
16290,4,57916,11,9,4,11,3,40,39,0,0,0
16291,4,177974,15,10,2,7,0,70,39,0,0,0
16292,0,177304,0,6,0,0,1,40,4,0,0,0
16293,4,115839,2,8,4,1,1,30,39,0,0,0
16294,0,205256,11,9,2,0,0,80,39,0,2885,0
16295,4,117802,11,9,2,7,0,65,39,1,0,0
16296,4,211355,11,9,4,1,3,12,39,0,0,0
16297,4,173243,11,9,2,3,0,40,39,0,0,0
16298,4,343200,15,10,4,12,3,25,39,0,0,0
16299,4,401690,15,10,4,12,3,20,26,0,0,0
16300,4,196123,11,9,2,3,0,50,39,0,0,0
16301,4,168981,12,14,0,4,3,50,39,1,14084,5
16302,6,213866,11,9,6,4,1,8,39,0,0,0
16303,4,55176,15,10,2,13,0,40,39,1,0,0
16304,4,153976,11,9,2,3,0,40,39,0,0,0
16305,4,119176,15,10,6,1,4,40,39,0,0,0
16306,4,169117,11,9,2,1,5,40,39,1,-1887,0
16307,4,156550,11,9,2,3,0,60,39,0,0,0
16308,4,109609,15,10,4,8,1,25,39,0,0,0
16309,4,26698,11,9,2,13,0,40,39,0,0,0
16310,4,236497,9,13,2,4,0,48,39,1,0,0
16311,7,306309,12,14,4,10,1,50,39,0,0,0
16312,4,242773,1,7,4,8,3,20,39,0,0,0
16313,4,124680,9,13,4,4,1,60,39,0,6849,2
16314,2,43909,11,9,0,1,4,40,39,0,0,0
16315,4,112820,11,9,5,6,1,40,39,0,2463,1
16316,4,148300,9,13,4,10,3,15,39,0,0,0
16317,4,133449,6,5,4,8,3,26,39,0,0,0
16318,4,263670,11,9,4,8,3,80,39,0,0,0
16319,4,276494,11,9,4,6,1,40,39,0,0,0
16320,4,190115,15,10,2,12,0,40,39,1,-1887,0
16321,4,317479,11,9,0,7,1,40,39,0,0,0
16322,4,151248,15,10,0,12,2,35,39,0,0,0
16323,2,130532,15,10,6,8,1,40,31,0,0,0
16324,4,160062,11,9,2,1,0,40,39,0,0,0
16325,4,299635,8,11,2,3,0,45,39,0,0,0
16326,4,171225,9,13,2,4,0,40,30,1,0,0
16327,4,33304,11,9,2,3,0,40,39,0,0,0
16328,4,95634,9,13,2,8,5,45,0,0,0,0
16329,4,243878,15,10,4,3,3,40,39,0,0,0
16330,2,181721,9,13,2,4,0,40,39,0,0,0
16331,1,201435,8,11,2,3,0,40,39,1,0,0
16332,4,334032,8,11,4,12,1,50,39,0,0,0
16333,4,220019,12,14,2,10,5,40,39,0,0,0
16334,4,71772,10,16,0,10,1,50,39,0,0,0
16335,6,27661,9,13,2,12,0,45,39,0,0,0
16336,4,191411,12,14,2,10,0,45,19,0,0,0
16337,4,123945,11,9,2,1,5,40,39,1,0,0
16338,6,37778,11,9,4,5,1,60,39,0,0,0
16339,7,171216,9,13,4,10,3,50,39,0,0,0
16340,4,93955,15,10,2,10,5,40,39,0,0,0
16341,4,163809,15,10,6,12,1,20,39,0,0,0
16342,4,346754,15,10,2,4,5,40,39,1,0,0
16343,4,188436,8,11,0,10,1,48,39,0,0,0
16344,4,72443,15,10,4,4,1,60,39,0,-1669,0
16345,4,186350,11,9,6,4,1,10,39,1,0,0
16346,0,214238,5,4,4,0,4,40,26,0,0,0
16347,7,394860,9,13,2,10,0,38,39,0,0,0
16348,4,262642,11,9,4,1,2,40,39,0,0,0
16349,4,125550,11,9,0,1,1,35,39,0,0,0
16350,4,192504,12,14,2,12,0,40,39,0,0,0
16351,4,131310,7,12,4,12,3,40,39,0,0,0
16352,4,249322,9,13,2,12,0,50,39,1,7688,2
16353,4,172755,11,9,4,10,1,40,39,0,0,0
16354,4,209993,1,7,5,9,4,8,26,0,0,0
16355,4,166961,9,13,4,10,3,37,39,0,0,0
16356,4,315291,11,9,4,1,4,40,39,0,0,0
16357,4,284703,12,14,4,10,1,40,39,0,0,0
16358,4,166565,11,9,2,7,0,50,39,0,0,0
16359,6,173854,11,9,2,3,0,60,39,0,0,0
16360,4,189219,9,13,4,12,3,40,39,0,0,0
16361,4,210781,9,13,4,9,1,40,10,0,0,0
16362,2,171328,11,9,5,11,2,40,39,0,-2339,-1
16363,4,199832,9,13,2,1,0,15,39,0,0,0
16364,4,251292,4,3,5,8,2,20,5,0,0,0
16365,4,122246,2,8,2,8,5,40,39,0,0,0
16366,4,190767,8,11,0,13,4,40,39,0,0,0
16367,4,278736,4,3,2,7,0,40,26,0,0,0
16368,4,124963,11,9,0,6,1,40,39,0,0,0
16369,6,167476,1,7,0,6,1,7,39,0,0,0
16370,2,246104,12,14,2,10,0,40,39,0,0,0
